target,10.0.0.10,10.0.0.100,10.0.0.101,10.0.0.102,10.0.0.103,10.0.0.104,10.0.0.106,10.0.0.107,10.0.0.108,10.0.0.11,10.0.0.110,10.0.0.111,10.0.0.112,10.0.0.113,10.0.0.12,10.0.0.13,10.0.0.14,10.0.0.16,10.0.0.17,10.0.0.18,10.0.0.19,10.0.0.20,10.0.0.21,10.0.0.22,10.0.0.23,10.0.0.24,10.0.0.25,10.0.0.26,10.0.0.27,10.0.0.28,10.0.0.29,10.0.0.30,10.0.0.31,10.0.0.35,10.0.0.36,10.0.0.37,10.0.0.38,10.0.0.39,10.0.0.4,10.0.0.40,10.0.0.41,10.0.0.42,10.0.0.43,10.0.0.44,10.0.0.45,10.0.0.46,10.0.0.47,10.0.0.48,10.0.0.49,10.0.0.50,10.0.0.51,10.0.0.52,10.0.0.53,10.0.0.55,10.0.0.56,10.0.0.57,10.0.0.58,10.0.0.59,10.0.0.6,10.0.0.61,10.0.0.62,10.0.0.63,10.0.0.64,10.0.0.65,10.0.0.66,10.0.0.67,10.0.0.68,10.0.0.69,10.0.0.7,10.0.0.70,10.0.0.71,10.0.0.72,10.0.0.73,10.0.0.74,10.0.0.75,10.0.0.77,10.0.0.78,10.0.0.79,10.0.0.8,10.0.0.80,10.0.0.81,10.0.0.82,10.0.0.83,10.0.0.84,10.0.0.85,10.0.0.86,10.0.0.87,10.0.0.88,10.0.0.89,10.0.0.9,10.0.0.90,10.0.0.91,10.0.0.92,10.0.0.93,10.0.0.94,10.0.0.95,10.0.0.96,10.0.0.97,10.0.0.98,10.0.0.99
10.0.0.52,60.787234042553195,57.84288747346072,75.61995753715499,77.02972399150742,73.79193205944799,93.65392781316348,45.394904458598724,87.94680851063829,98.10828025477707,74.56687898089172,60.90233545647558,58.16382978723404,64.4404255319149,71.828025477707,60.05732484076433,128.10828025477707,53.02340425531915,76.54777070063695,59.67091295116773,70.4968152866242,63.11914893617021,83.56900212314225,67.77707006369427,138.40339702760085,55.9,36.51167728237792,69.24416135881104,61.40976645435244,68.68365180467092,63.31422505307856,56.94055201698514,76.14861995753715,70.67728237791933,71.8895966029724,48.36942675159236,75.64893617021276,70.35456475583864,57.09129511677283,87.19532908704883,86.95531914893617,85.72553191489362,86.92553191489361,64.55531914893616,75.89384288747345,86.48619957537154,61.81528662420382,76.48085106382979,55.17197452229299,74.7728237791932,82.76857749469214,58.71974522292994,-1,87.81489361702128,50.30785562632696,67.91276595744681,82.09978768577494,65.06369426751593,73.67728237791933,55.94904458598726,64.25531914893617,77.4531914893617,60.353191489361706,81.04468085106383,85.70488322717623,65.69148936170212,111.33333333333333,70.9447983014862,59.00636942675159,68.26326963906581,57.765957446808514,58.15074309978768,84.43617021276596,42.825902335456476,68.49469214437367,57.78768577494692,62.47133757961783,94.39490445859873,85.58811040339702,65.65605095541402,51.01910828025478,90.19574468085106,53.257446808510636,89.18895966029724,39.45859872611465,88.81528662420382,70.94904458598727,55.717622080679405,52.80042462845011,60.92993630573248,81.37234042553192,43.78343949044586,65.8131634819533,88.64968152866243,54.874734607218684,89.00424628450106,70.99787234042553,69.45744680851064,62.87234042553192,71.76808510638298,66.01063829787235
10.0.0.53,98.72823779193206,48.02972399150743,99.71337579617834,104.59660297239915,67.77542372881356,92.0635593220339,47.478813559322035,98.71549893842888,77.19745222929936,74.96390658174097,73.49364406779661,100.84288747346072,102.56900212314225,72.29449152542372,59.740976645435246,123.01906779661017,88.04237288135593,73.51380042462846,61.225053078556265,79.70974576271186,70.98089171974522,89.83474576271186,95.82590233545648,79.10828025477707,62.70127118644068,97.74734607218684,80.00211864406779,108.19532908704883,219.22929936305732,67.1822033898305,60.46822033898305,76.6135881104034,89.79193205944799,119.19703389830508,52.67796610169491,99.04670912951168,84.62845010615712,48.94267515923567,89.22929936305732,187.69214437367305,108.32838983050847,118.16985138004246,46.02547770700637,101.1885593220339,89.85381355932203,51.79405520169851,108.05307855626327,61.49469214437367,77.47346072186836,117.7728237791932,58.73673036093418,101.7791932059448,-1,61.7728237791932,68.35668789808918,99.30148619957536,82.14406779661017,79.47770700636943,73.26906779661017,92.97881355932203,104.03821656050955,78.53290870488323,70.5614406779661,112.6411889596603,87.53601694915254,142.68365180467092,80.40339702760085,85.70276008492569,154.04661016949152,55.936440677966104,59.65605095541401,93.45222929936305,46.167728237791934,79.67372881355932,63.90658174097665,99.11016949152543,68.32696390658174,76.7452229299363,84.1443736730361,71.98093220338983,122.04670912951168,83.48832271762208,103.3072033898305,48.6687898089172,90.60721868365181,84.50847457627118,75.46284501061571,70.72245762711864,72.12288135593221,92.88747346072186,64.50106157112526,99.15711252653928,72.29087048832272,62.12951167728238,114.72245762711864,112.38004246284501,145.64543524416135,97.34182590233546,77.06794055201699,71.29511677282377
10.0.0.55,36.845338983050844,15.822033898305085,39.18604651162791,35.82663847780127,23.33262711864407,40.17547568710359,13.402542372881356,35.45974576271186,30.90042372881356,25.77542372881356,21.57928118393235,42.21610169491525,39.86864406779661,29.790697674418606,16.6384778012685,52.58262711864407,40.830866807610995,22.47457627118644,21.90909090909091,30.156779661016948,20.530655391120508,34.505285412262154,28.3135593220339,40.53276955602537,15.364406779661017,35.40677966101695,26.326271186440678,42.58985200845666,59.652542372881356,26.12076271186441,21.47669491525424,24.06779661016949,24.497881355932204,60.70338983050848,17.521186440677965,39.29661016949152,29.782241014799155,19.71458773784355,33.190677966101696,89.6822033898305,41.02536997885835,50.389830508474574,13.23044397463002,35.646186440677965,36.19661733615222,14.469344608879492,36.498942917547566,22.40042372881356,36.38347457627118,36.989429175475685,17.247881355932204,34.44491525423729,23.81779661016949,-1,27.133192389006343,37.86469344608879,32.93446088794926,30.91313559322034,20.756871035940804,34.040169133192386,39.485169491525426,24.684989429175477,28.552966101694917,39.88559322033898,32.192796610169495,66.3784355179704,21.91949152542373,31.697674418604652,58.00847457627118,15.917372881355933,18.841437632135307,31.748414376321353,16.76271186440678,34.2478813559322,23.59957627118644,47.595338983050844,22.923890063424945,27.338266384778013,25.800847457627118,23.95983086680761,56.3446088794926,32.05708245243129,41.25635593220339,13.81183932346723,32.82875264270613,46.75423728813559,24.84957627118644,16.10169491525424,19.852008456659618,31.83262711864407,20.016949152542374,34.298097251585624,23.57505285412262,17.11864406779661,49.514830508474574,44.31289640591966,45.215644820295985,38.523305084745765,26.031779661016948,28.133474576271187
10.0.0.56,89.16949152542372,57.32627118644068,91.12526539278132,109.40042372881356,63.86228813559322,83.88771186440678,53.63057324840764,97.6864406779661,73.4385593220339,82.38135593220339,70.63347457627118,73.77330508474576,75.60805084745763,80.55508474576271,70.66949152542372,105.59957627118644,53.04237288135593,92.29025423728814,62.61440677966102,90.31847133757962,55.70912951167728,110.78813559322033,66.90466101694915,82.47983014861995,56.88559322033898,92.66313559322033,67.40764331210191,65.70762711864407,74.50530785562633,70.6822033898305,67.85987261146497,75.84110169491525,85.57627118644068,75.36864406779661,57.1271186440678,86.45762711864407,98.88983050847457,61.88559322033898,79.89194915254237,112.69915254237289,98.83686440677967,99.17409766454352,51.632696390658175,99.22457627118644,116.37288135593221,62.811440677966104,92.02754237288136,50.5021186440678,204.3156779661017,88.38135593220339,70.71398305084746,94.87711864406779,68.44703389830508,41.17161016949152,-1,199.71610169491527,74.19915254237289,109.23305084745763,60.32059447983015,49.47457627118644,83.95762711864407,61.529661016949156,77.73093220338983,90.90466101694915,76.70550847457628,116.22669491525424,65.27330508474576,88.00847457627118,79.09322033898304,58.44915254237288,55.608050847457626,108.97881355932203,47.96610169491525,102.95966029723992,64.77330508474576,76.22881355932203,54.82203389830509,121.44491525423729,77.65042372881356,53.353813559322035,116.47669491525424,77.57112526539278,99.51271186440678,53.688559322033896,76.78177966101696,53.774946921443735,56.771186440677965,60.79237288135593,66.52542372881356,139.77330508474577,61.1932059447983,81.27118644067797,82.02330508474576,65.5572033898305,129.04449152542372,78.27118644067797,107.57112526539278,67.67161016949153,88.1316348195329,87.94067796610169
10.0.0.57,76.46808510638297,61.319148936170215,107.23829787234042,89.6624203821656,76.98936170212765,94.52229299363057,59.403397027600846,96.8556263269639,65.81702127659574,80.08723404255319,77.98301486199576,76.2144373673036,80.41276595744681,76.43312101910828,62.29511677282378,99.87261146496816,63.280851063829786,100.85106382978724,64.32340425531915,82.75531914893617,72.82978723404256,101.56050955414013,88.87872340425533,99.24255319148936,70.72823779193206,87.87659574468086,81.60212765957446,71.12951167728238,76.5595744680851,71.7872340425532,63.761702127659575,46.67303609341826,83.68085106382979,89.47446808510638,63.204255319148935,80.4404255319149,110.35531914893618,66.0127659574468,95.95744680851064,99.42340425531916,108.04458598726114,113.26539278131635,63.71337579617835,89.18297872340426,88.05095541401273,81.72340425531915,110.43312101910828,73.53191489361703,78.99148936170212,88.84042553191489,59.329787234042556,83.07659574468084,88.08917197452229,59.91507430997877,111.88085106382978,-1,110.76170212765958,104.65531914893617,76.96382978723405,79.12553191489361,95.96595744680852,96.98936170212765,88.70638297872341,88.91063829787234,92.69426751592357,122.32765957446809,65.81914893617021,86.3595744680851,107.04458598726114,61.04893617021276,55.04246284501062,93.42978723404255,64.41489361702128,85.51914893617021,88.12765957446808,92.56170212765957,88.38085106382978,115.55106382978724,68.36808510638298,68.80425531914894,113.82377919320595,91.08297872340425,109.39278131634819,44.52653927813164,79.76808510638298,82.60425531914893,77.84501061571125,65.27659574468085,69.83191489361703,96.64755838641189,70.8595744680851,105.61489361702128,111.36093418259023,70.22553191489362,97.05307855626327,86.06369426751593,92.55106382978724,93.07218683651804,85.63829787234043,100.99363057324841
10.0.0.58,40.139830508474574,20.809322033898304,42.63771186440678,44.96822033898305,27.75,42.51059322033898,20.05720338983051,43.15889830508475,26.80720338983051,31.055084745762713,23.41949152542373,30.05720338983051,29.864406779661017,30.146186440677965,25.56779661016949,41.817796610169495,29.63771186440678,36.20550847457627,23.963983050847457,55.92372881355932,31.235169491525422,45.65677966101695,28.1864406779661,38.04661016949152,29.904661016949152,44.58262711864407,34.021186440677965,28.845338983050848,27.85593220338983,29.531779661016948,27.652542372881356,27.076271186440678,33.73940677966102,33.029661016949156,23.14406779661017,35.94703389830509,34.436440677966104,27.059322033898304,35.021186440677965,52.50635593220339,48.73940677966102,59.146186440677965,27.444915254237287,37.10191082802548,55.93008474576271,28.97669491525424,40.65889830508475,26.483050847457626,59.769067796610166,34.03813559322034,27.235169491525422,54.03813559322034,28.286016949152543,20.23728813559322,56.20127118644068,87.13983050847457,-1,63.59110169491525,29.583864118895967,22.449152542372882,39.58050847457627,34.438559322033896,36.644067796610166,40.608050847457626,38.24152542372882,55.16737288135593,27.533898305084747,39.154661016949156,30.739406779661017,22.26906779661017,25.411889596602972,43.067796610169495,19.83686440677966,34.125,28.09957627118644,42.813559322033896,29.752118644067796,45.09957627118644,26.28813559322034,20.709745762711865,52.648305084745765,31.864406779661017,51.59110169491525,22.771186440677965,36.222457627118644,23.440677966101696,23.300847457627118,22.6864406779661,32.03601694915254,61.559322033898304,25.51271186440678,33.69491525423729,30.75,24.133474576271187,70.40466101694915,39.684322033898304,47.38771186440678,26.364406779661017,38.16737288135593,50.15677966101695
10.0.0.59,104.36730360934183,67.38559322033899,109.36652542372882,108.41313559322033,73.37288135593221,113.97033898305085,68.36440677966101,109.8683651804671,77.20550847457628,87.80084745762711,72.24152542372882,82.5732484076433,93.66666666666667,79.66525423728814,75.81991525423729,124.84110169491525,74.5307855626327,91.85169491525424,66.12711864406779,99.98093220338983,76.98305084745763,100.92796610169492,90.89194915254237,104.01271186440678,82.65605095541402,100.87711864406779,86.0552016985138,84.55508474576271,90.84925690021231,87.6292372881356,72.0572033898305,102.83864118895966,98.84110169491525,90.83474576271186,60.8728813559322,101.09322033898304,104.43736730360934,74.58686440677967,98.45010615711253,128.83474576271186,124.8792372881356,144.14194915254237,53.95762711864407,130.35593220338984,89.3707627118644,87.62288135593221,112.89194915254237,70.625,98.20550847457628,107.7515923566879,53.154661016949156,111.94915254237289,88.70912951167728,59.95974576271186,105.59533898305085,128.21186440677965,103.00635593220339,-1,79.82415254237289,67.67796610169492,116.77754237288136,90.80296610169492,88.54872881355932,99.625,100.09533898305085,128.614406779661,92.39406779661017,89.5859872611465,111.11228813559322,72.72669491525424,69.29025423728814,116.75847457627118,65.84501061571125,89.88347457627118,77.86652542372882,90.36864406779661,93.30084745762711,131.19703389830508,89.11864406779661,74.91525423728814,148.70550847457628,91.97245762711864,121.50847457627118,79.92584745762711,109.10805084745763,60.470338983050844,75.57537154989384,63.49576271186441,136.24364406779662,97.50847457627118,90.30932203389831,136.85562632696391,91.84322033898304,68.6292372881356,113.99363057324841,77.74788135593221,114.9427966101695,124.45550847457628,118.92161016949153,100.16737288135593
10.0.0.6,31.055084745762713,18.74364406779661,104.7542372881356,46.87898089171974,26.033898305084747,37.54989384288747,20.469214437367302,43.80508474576271,27.300847457627118,30.694915254237287,34.73940677966102,26.18471337579618,51.73940677966102,30.6864406779661,22.069915254237287,52.32415254237288,27.35244161358811,33.58898305084746,42.470338983050844,35.063559322033896,31.472457627118644,36.26271186440678,36.85562632696391,36.70762711864407,21.622881355932204,40.9723991507431,36.26326963906582,30.411889596602972,33.95550847457627,28.677966101694917,23.16772823779193,29.116772823779193,33.83474576271186,37.28813559322034,22.70762711864407,39.955414012738856,38.61571125265393,25.860169491525422,54.601694915254235,87.91101694915254,45.807203389830505,60.91313559322034,24.09957627118644,45.43524416135881,44.45435244161359,23.383474576271187,38.980932203389834,25.902542372881356,35.210191082802545,33.891949152542374,20.591101694915253,41.75,28.440677966101696,18.95550847457627,36.02542372881356,48.80508474576271,33.728813559322035,37.36518046709129,-1,46.44703389830509,38.976694915254235,32.59110169491525,28.902335456475583,41.186440677966104,38.597457627118644,63.76271186440678,24.934322033898304,49.36228813559322,38.71610169491525,21.77542372881356,22.739406779661017,42.38559322033898,33.70063694267516,38.11440677966102,30.305084745762713,33.639830508474574,30.51167728237792,33.92796610169491,28.420382165605094,29.088983050847457,63.94904458598726,40.88135593220339,46.470338983050844,20.48832271762208,36.182203389830505,24.51804670912951,29.630573248407643,20.774946921443735,26.383474576271187,37.07203389830509,24.425847457627118,40.853813559322035,38.75423728813559,22.065677966101696,46.61440677966102,36.02972399150743,36.608050847457626,60.28813559322034,49.32203389830509,35.92796610169491
10.0.0.61,74.7542372881356,43.891949152542374,285.0741525423729,89.12684989429175,56.83686440677966,110.88771186440678,49.766949152542374,82.07203389830508,68.87288135593221,67.38771186440678,53.71610169491525,60.2478813559322,99.4427966101695,73.00635593220339,51.688559322033896,104.41737288135593,66.99364406779661,61.807203389830505,108.77542372881356,76.0042372881356,61.396186440677965,90.79025423728814,89.39618644067797,86.5572033898305,41.45762711864407,88.31991525423729,76.19915254237289,68.64482029598308,84.89406779661017,70.42372881355932,50.45974576271186,69.66313559322033,76.89618644067797,92.52966101694915,53.38135593220339,85.32980972515857,112.71822033898304,71.25847457627118,112.11016949152543,183.28601694915255,101.71822033898304,127.33262711864407,52.32838983050848,133.1228813559322,93.41525423728814,47.91313559322034,88.27118644067797,66.44067796610169,75.98728813559322,93.60805084745763,54.648305084745765,101.89406779661017,75.60805084745763,40.563559322033896,65.63135593220339,124.3792372881356,75.94491525423729,68.45338983050847,64.12288135593221,-1,97.77118644067797,77.54872881355932,72.3792372881356,103.29872881355932,74.10169491525424,117.47033898305085,59.36864406779661,132.4449152542373,87.74152542372882,46.38135593220339,60.77542372881356,94.45127118644068,54.605932203389834,85.4385593220339,69.66949152542372,67.21610169491525,71.07203389830508,95.76271186440678,70.03813559322033,77.11440677966101,130.90254237288136,91.51906779661017,97.15889830508475,43.45762711864407,71.47033898305085,54.38559322033898,66.44915254237289,58.101694915254235,60.184322033898304,94.00635593220339,55.557203389830505,81.41737288135593,85.21186440677967,52.813559322033896,93.375,68.19067796610169,76.14830508474576,91.46822033898304,100.46610169491525,74.28389830508475
10.0.0.62,67.74893617021277,54.87872340425532,71.13375796178345,102.97872340425532,55.72611464968153,89.53404255319148,39.51063829787234,64.63191489361702,55.89384288747346,63.57749469214438,56.22292993630573,42.57446808510638,63.00425531914894,78.94893617021276,51.11702127659574,83.36305732484077,54.18936170212766,90.6404255319149,56.49574468085106,78.64755838641189,71.82978723404256,74.43312101910828,58.214893617021275,65.8131634819533,42.125531914893614,74.24255319148936,53.34182590233546,71.58936170212766,67.9447983014862,51.12340425531915,53.09129511677283,66.79193205944799,78.76382978723404,68.35531914893618,37.88747346072187,69.87872340425533,74.76433121019109,52.11252653927813,65.91295116772824,97.25265392781316,81.2484076433121,84.59787234042552,69.70212765957447,78.276008492569,81.6531914893617,47.176220806794056,69.6659574468085,47.82127659574468,71.65531914893617,78.6900212314225,49.57749469214438,74.65817409766454,59.223404255319146,38.00212314225053,66.71914893617021,89.79830148619958,50.31422505307856,76.80679405520169,61.09978768577495,50.20594479830149,-1,70.78343949044586,65.50955414012739,73.39574468085107,60.9936170212766,109.62553191489361,43.51592356687898,69.4,124.52653927813164,39.49787234042553,49.65180467091295,81.24416135881104,40.67303609341826,96.5732484076433,63.827659574468086,68.88510638297872,54.04468085106383,63.646808510638294,55.447983014862,47.481953290870486,109.31276595744681,53.18683651804671,82.91489361702128,46.06581740976645,71.74309978768578,54.43191489361702,65.04468085106383,47.92781316348195,56.214893617021275,63.04468085106383,37.93829787234043,69.33617021276596,62.874468085106386,51.031847133757964,78.78936170212766,84.171974522293,66.30425531914894,62.00425531914894,68.92144373673037,64.28450106157112
10.0.0.63,67.36305732484077,51.67515923566879,186.85987261146497,76.64968152866243,62.16595744680851,91.70063694267516,47.682978723404254,89.05732484076434,69.59660297239915,64.03184713375796,71.38510638297872,57.29723991507431,99.63481953290871,69.19108280254777,64.3036093418259,95.40127388535032,62.681528662420384,66.6963906581741,94.35668789808918,70.97876857749469,68.15498938428875,79.87261146496816,85.67091295116772,75.06369426751593,53.66454352441614,85.63269639065817,61.18683651804671,66.00636942675159,69.21231422505308,70.20594479830149,50.18471337579618,80.07659574468084,86.40339702760085,70.40851063829787,51.76645435244161,85.75583864118896,91.28874734607218,63.09766454352442,101.63906581740977,173.83651804670913,104.11252653927814,106.47346072186836,51.074309978768575,92.39490445859873,78.67940552016985,40.560509554140125,88.3099787685775,67.18936170212766,69.60934182590233,75.76857749469214,49.617834394904456,73.33545647558387,62.768577494692146,39.97027600849257,65.31847133757962,107.77070063694268,79.3588110403397,77.51592356687898,59.87048832271762,100.50743099787685,82.29511677282377,-1,69.7855626326964,97.70912951167728,69.50530785562633,116.76170212765958,55.16135881104034,98.70912951167728,75.46595744680852,59.47770700636943,59.75583864118896,85.15711252653928,77.23991507430998,78.828025477707,61.47446808510638,72.85774946921444,55.282377919320595,64.6963906581741,62.67303609341826,79.21231422505308,122.07006369426752,81.104033970276,90.60297239915074,46.52016985138004,74.28297872340426,47.56900212314225,66.2144373673036,51.832271762208066,60.06369426751592,78.77707006369427,43.02547770700637,73.03609341825903,93.27176220806794,55.11464968152866,91.50106157112526,67.16135881104034,67.06581740976645,94.67940552016985,87.99575371549894,77.88322717622081
10.0.0.64,76.21186440677967,38.27542372881356,101.36440677966101,107.95753715498938,100.16101694915254,101.65042372881356,81.49152542372882,116.8792372881356,78.98728813559322,122.38771186440678,71.89406779661017,55.72611464968153,82.92372881355932,88.34957627118644,61.3312101910828,116.87685774946921,66.20974576271186,123.19491525423729,66.7457627118644,81.39830508474576,65.66949152542372,115.8114406779661,72.14830508474576,96.41101694915254,48.57203389830509,95.17161016949153,84.63559322033899,79.18008474576271,76.41613588110404,74.96186440677967,59.68008474576271,168.67303609341826,85.18432203389831,90.29872881355932,70.13135593220339,94.10593220338983,81.52542372881356,126.66101694915254,97.59533898305085,116.72823779193206,120.58262711864407,110.65254237288136,68.89830508474576,93.6292372881356,89.0635593220339,43.3864118895966,93.04033970276008,49.88771186440678,95.14618644067797,152.29087048832272,53.69491525423729,102.13559322033899,80.28389830508475,63.43008474576271,98.8114406779661,128.11864406779662,78.16525423728814,82.43008474576271,71.06991525423729,74.10805084745763,93.39406779661017,85.18432203389831,-1,105.11652542372882,86.70762711864407,135.72033898305085,62.61228813559322,84.44491525423729,85.81991525423729,72.37579617834395,86.3177966101695,107.3135593220339,48.50955414012739,87.7515923566879,73.3707627118644,95.63135593220339,82.23305084745763,75.1864406779661,132.82415254237287,82.3792372881356,115.65392781316348,152.61016949152543,125.14649681528662,51.67796610169491,93.52754237288136,60.646186440677965,76.73516949152543,78.78768577494692,68.86228813559322,99.09322033898304,72.63771186440678,87.78813559322033,69.0614406779661,62.738853503184714,101.43736730360934,81.20127118644068,90.03389830508475,69.44067796610169,95.38771186440678,69.40254237288136
10.0.0.65,93.25902335456476,51.79193205944798,93.30212765957447,104.00424628450106,69.48195329087049,108.48407643312102,68.73248407643312,112.63694267515923,68.95753715498938,79.73460721868365,76.88510638297872,67.67872340425532,75.57112526539278,81.03397027600849,60.67940552016985,109.94692144373673,72.88322717622081,73.34607218683652,76.70912951167728,81.0828025477707,72.5244161358811,95.171974522293,79.60934182590233,80.14861995753715,53.5859872611465,96.38723404255319,112.02972399150742,82.8683651804671,73.89171974522293,72.40976645435244,76.93191489361702,67.276008492569,78.23566878980891,73.97027600849258,80.8004246284501,124.01486199575372,58.646808510638294,61.63191489361702,94.14225053078556,112.91702127659575,110.23829787234042,114.47446808510638,61.817409766454354,102.54352441613588,88.58811040339702,49.93630573248408,91.44373673036094,61.780851063829786,97.8619957537155,84.61146496815287,54.460721868365184,96.29936305732484,75.07643312101911,48.806382978723406,100.42462845010616,89.33333333333333,78.39490445859873,79.17622080679405,79.49044585987261,60.87685774946922,76.81104033970276,79.97664543524417,81.04468085106383,-1,86.11252653927814,122.81740976645435,80.60084925690022,155.22765957446808,92.42765957446808,68.93842887473461,63.881104033970274,77.70488322717623,54.45435244161359,84.73036093418258,64.09978768577494,77.35744680851064,76.20806794055201,75.87261146496816,120.81702127659574,70.16135881104034,119.41914893617022,72.49361702127659,112.8531914893617,45.959660297239914,74.86411889596603,55.84501061571125,70.51167728237792,63.34182590233546,54.8936170212766,92.07643312101911,59.12978723404255,78.27176220806794,74.47346072186836,67.7,93.20382165605096,89.39148936170213,87.69214437367303,91.25265392781316,85.78768577494692,75.8556263269639
10.0.0.66,63.936440677966104,38.47457627118644,62.20127118644068,81.51804670912951,84.47457627118644,75.73460721868365,55.394904458598724,87.52542372881356,44.552016985138,103.10805084745763,56.9447983014862,47.029661016949156,60.79237288135593,54.732484076433124,57.720338983050844,78.39618644067797,55.8771186440678,78.21610169491525,56.08898305084746,59.847133757961785,42.50106157112526,78.47346072186836,63.819532908704886,63.476694915254235,35.05095541401274,75.63135593220339,76.35593220338983,61.514830508474574,60.66949152542373,68.58898305084746,49.09341825902335,118.62711864406779,55.92796610169491,69.02542372881356,55.01271186440678,66.6927966101695,76.99364406779661,79.30573248407643,70.95974576271186,87.27966101694915,80.52754237288136,92.88771186440678,45.63559322033898,74.6822033898305,65.29936305732484,49.53715498938429,72.14225053078556,53.44703389830509,62.32908704883227,103.44373673036094,47.396186440677965,72.73305084745763,49.95762711864407,37.82203389830509,71.64331210191082,97.02754237288136,66.47245762711864,66.81528662420382,55.89171974522293,52.481953290870486,72.67303609341826,60.21656050955414,50.97457627118644,87.89830508474576,-1,89.55414012738854,55.04449152542373,58.16313559322034,52.98513800424629,63.282377919320595,68.04237288135593,84.11864406779661,33.557203389830505,65.46186440677967,72.33262711864407,57.51380042462845,59.42675159235669,68.89830508474576,93.36305732484077,51.73036093418259,92.70762711864407,118.72245762711864,92.3588110403397,48.02123142250531,57.1104033970276,55.29087048832272,45.110169491525426,55.233050847457626,50.05508474576271,59.50635593220339,65.74152542372882,55.851694915254235,52.56900212314225,52.683651804670916,84.27754237288136,63.15074309978768,67.04246284501062,53.029661016949156,59.809322033898304,53.74364406779661
10.0.0.67,90.67021276595744,77.72553191489362,111.96808510638297,111.1531914893617,75.88936170212766,108.73829787234042,58.53617021276596,101.01702127659574,73.01489361702127,88.27659574468085,82.58510638297872,77.09787234042552,85.02340425531915,94.26595744680851,80.30212765957447,102.82127659574468,75.78297872340426,77.40851063829787,81.71702127659574,80.50212765957447,79.56808510638298,86.06170212765957,88.61702127659575,90.42765957446808,73.87021276595745,94.83191489361703,97.07872340425531,81.94680851063829,78.06808510638298,70.88297872340425,80.76808510638298,83.14893617021276,90.07462686567165,101.88723404255319,88.83191489361703,124.04255319148936,98.84861407249467,82.21063829787234,103.5127659574468,133.42127659574467,99.4531914893617,119.73191489361702,62.212765957446805,102.7531914893617,94.83829787234042,65.08723404255319,92.93404255319149,67.77185501066099,96.45531914893617,95.41702127659575,60.50425531914894,92.79574468085106,77.73617021276596,57.41489361702128,91.07872340425531,116.79361702127659,91.21489361702127,97.54255319148936,77.34255319148936,72.63404255319149,96.1404255319149,83.9872340425532,89.12978723404255,103.05106382978724,78.84255319148936,-1,93.64468085106382,155.31702127659574,100.93617021276596,67.4498933901919,73.39658848614073,96.66382978723404,65.21063829787234,93.52553191489362,91.49148936170212,81.59787234042552,82.96595744680852,85.15531914893617,143.43191489361703,89.14893617021276,116.03617021276595,93.13191489361702,112.40851063829787,65.68510638297872,91.32409381663113,77.63829787234043,83.18936170212766,71.81702127659574,79.04042553191489,96.93829787234043,65.4,90.63191489361702,85.48510638297873,78.9404255319149,100.73829787234042,86.6063829787234,89.63829787234043,86.62765957446808,84.35744680851064,85.20212765957447
10.0.0.68,78.25211864406779,39.125,87.80679405520169,84.04237288135593,59.858050847457626,90.79872881355932,44.95762711864407,72.89171974522293,135.27542372881356,76.61016949152543,67.18432203389831,52.49469214437367,81.72033898305085,67.51694915254237,70.25635593220339,189.42372881355934,72.08067940552017,84.3375796178344,55.696390658174096,87.48940677966101,52.858050847457626,88.6885593220339,87.7791932059448,234.69703389830508,43.09110169491525,162.1271186440678,81.1885593220339,65.06991525423729,76.61016949152543,63.69915254237288,59.70338983050848,69.6292372881356,77.25635593220339,79.38771186440678,47.346072186836516,73.87288135593221,87.84110169491525,62.940677966101696,107.0614406779661,102.30296610169492,86.62711864406779,110.77330508474576,57.43008474576271,98.1927966101695,87.31991525423729,34.610169491525426,79.08262711864407,52.04449152542373,75.23093220338983,98.42796610169492,45.910828025477706,163.3135593220339,100.14406779661017,71.02754237288136,67.29872881355932,101.54352441613588,90.8707627118644,75.41949152542372,54.41737288135593,62.432203389830505,73.42250530785563,79.42796610169492,107.95338983050847,100.104033970276,77.32059447983015,111.49364406779661,-1,76.49364406779661,71.79025423728814,49.96398305084746,59.78768577494692,86.09533898305085,40.811440677966104,85.13771186440678,62.41949152542373,74.13771186440678,78.51694915254237,74.79449152542372,68.5,57.05508474576271,102.61228813559322,71.52966101694915,90.60721868365181,48.63135593220339,97.01694915254237,89.27118644067797,69.61228813559322,64.01059322033899,51.273305084745765,75.38347457627118,59.49576271186441,85.91737288135593,110.22669491525424,60.83262711864407,80.67584745762711,81.70762711864407,65.02754237288136,88.95338983050847,78.48516949152543,78.3114406779661
